Operation Operand   Result
Add        40662     30704
Remove     33849     30705
Add        12136     30705
Contains   5835      30705
Add        30703     30706
Add        46458     30707
Contains   43229     30708
Add        10331     30709
Add        9211      30710
Contains   31163     30711
Contains   13921     30712
Add        32930     30713
Add        6037      30714
Add        44552     30715
Remove     10729     30716
Add        37481     30716
Remove     5565      30717
Add        17018     30718
Add        16250     30718
Add        43666     30719
Add        27116     30720
Add        40359     30721
Add        31398     30721
Add        10945     30721
Add        47936     30722
Add        38064     30723
Add        38931     30723
Add        11157     30723
Add        28273     30723
Add        7294      30724
Contains   23528     30725
Remove     33081     30726
Add        581       30726
Add        40633     30726
Contains   33038     30727
Contains   11504     30728
Contains   19681     30729
Add        36396     30730
Contains   16547     30730
Contains   25443     30730
Add        13849     30731
Add        36043     30731
Add        25515     30732
Add        14417     30732
Remove     45828     30732
Add        488       30733
Add        258       30734
Add        24120     30734
Add        26383     30735
Add        5754      30736
Add        27552     30737
Add        42064     30737
Add        37084     30737
Add        25686     30738
Contains   14013     30739
Add        24453     30739
Add        21190     30740
Add        45588     30741
Add        33361     30742
Add        47311     30742
Contains   42682     30743
Add        34637     30743
Add        6376      30744
Add        19855     30745
Contains   44930     30746
Add        9792      30747
Add        30764     30747
Add        11143     30747
Add        14639     30747
Add        46017     30748
Add        48311     30748
Add        40545     30748
Contains   3413      30749
Add        37892     30750
Add        16510     30750
Add        42395     30750
Contains   49844     30751
Add        37498     30752
Remove     44932     30753
Contains   31058     30754
Add        38227     30754
Add        18933     30755
Add        1651      30755
Contains   8755      30756
Add        32119     30756
Add        5267      30756
Add        1366      30757
Contains   4755      30758
Contains   12490     30759
Add        20015     30759
Add        3543      30759
Add        7421      30760
Add        46385     30761
Add        42955     30762
Remove     26426     30763
Add        24820     30763
Add        32515     30764
Add        4303      30765
Add        16332     30765
Contains   18237     30765
Add        18821     30766
Add        21323     30767
Remove     34613     30768
Add        36883     30769
Add        27806     30770
Add        8763      30771
Add        8598      30771
Add        15486     30772
Add        31013     30772
Add        10604     30773
Add        1916      30773
Add        9457      30773
Add        38610     30773
Add        585       30774
Add        16673     30774
Add        48213     30775
Add        38524     30775
Add        48494     30775
Contains   470       30776
Add        1032      30776
Add        31613     30777
Add        13447     30778
Add        40935     30779
Add        14704     30780
Add        32876     30781
Add        36071     30782
Add        46228     30783
Add        13765     30784
Remove     45371     30785
Add        47557     30785
Contains   17349     30786
Contains   31497     30786
Add        24508     30786
Contains   32010     30787
Add        38887     30787
Contains   13153     30788
Add        37511     30788
Add        16368     30789
Add        2193      30790
Add        42987     30790
Add        37679     30791
Add        26209     30792
Add        23691     30793
Add        20792     30794
Contains   3897      30794
Add        35120     30794
Contains   5982      30795
Contains   4748      30795
Add        13996     30796
Add        34023     30796
Add        23416     30796
