Operation Operand   Result
Add        49027     56456
Add        42926     56457
Add        4147      56458
Contains   45865     56459
Add        12287     56460
Contains   43019     56460
Add        35910     56460
Add        22398     56460
Add        89676     56461
Add        85747     56462
Contains   10211     56463
Add        66616     56464
Contains   15035     56464
Contains   13064     56464
Add        70499     56465
Add        88788     56466
Add        96264     56466
Add        72297     56467
Contains   45393     56468
Add        80469     56468
Add        78207     56469
Contains   69976     56470
Add        69798     56470
Add        29419     56471
Add        10528     56471
Add        42365     56471
Add        28014     56472
Contains   45347     56472
Add        59508     56472
Add        10204     56473
Add        73321     56473
Remove     77003     56474
Add        84031     56474
Add        44765     56474
Contains   13255     56475
Add        39438     56476
Add        82055     56477
Add        9038      56477
Add        59235     56478
Add        83524     56479
Contains   16687     56480
Add        85844     56480
Remove     84429     56481
Add        3972      56481
Add        41142     56482
Add        70558     56482
Add        42292     56482
Add        89903     56483
Add        30058     56483
Add        52177     56484
Add        91941     56485
Contains   52387     56486
Add        1809      56487
Add        16958     56488
Add        64278     56489
Add        59940     56489
Add        95487     56489
Contains   51519     56489
Add        78334     56490
Add        21300     56490
Remove     59219     56491
Add        34279     56492
Add        70510     56493
Add        10686     56494
Add        56944     56494
Add        96595     56494
Contains   30792     56495
Add        13304     56495
Add        51734     56496
Add        3495      56497
Remove     17252     56498
Remove     58739     56499
Add        22110     56500
Add        30182     56500
Remove     97702     56500
Add        3989      56500
Add        70007     56501
Add        63995     56502
Add        30486     56503
Add        46200     56504
Add        53883     56504
Contains   22173     56505
Add        60996     56506
Add        89305     56506
Add        56716     56506
Add        55366     56506
Contains   18253     56507
Add        67337     56507
Contains   15527     56508
Add        39890     56509
Add        69087     56510
Add        19728     56511
Contains   60371     56511
Add        18370     56512
Add        5678      56513
Contains   38463     56514
Add        63601     56515
Add        69758     56516
Add        55719     56517
Add        81751     56518
Add        49811     56519
Add        33453     56519
Contains   33841     56520
Add        48185     56521
Add        15335     56522
Contains   82239     56523
Remove     64207     56524
Add        61429     56524
Add        64960     56525
Add        25030     56525
Add        78364     56525
Add        69549     56526
Add        92347     56527
Add        49821     56527
Add        34159     56528
Add        70666     56529
Add        44496     56529
Add        37926     56529
Add        57140     56530
Add        89812     56530
Add        54620     56530
Add        16854     56531
Contains   41868     56531
Add        70320     56531
Add        46165     56532
Contains   8937      56533
Add        47561     56534
Remove     61237     56535
Add        55616     56536
Add        44657     56536
Remove     81670     56537
Add        85541     56538
Add        7571      56538
Add        12746     56538
Add        3288      56538
Add        84440     56539
Add        88050     56539
Add        98561     56540
Add        38634     56541
Add        38311     56542
Contains   17067     56543
Add        17153     56544
Add        22211     56544
Add        63984     56545
Add        394       56546
Add        77586     56547
Add        71010     56547
Add        15855     56548
Add        28476     56549
Add        80380     56550
